onset	duration	trial_type
10.986	3.013	shape
13.999	3.017	shape
17.016	3.016	shape
20.032	3.016	shape
23.048	3.017	shape
26.065	3.033	shape
32.081	3.017	face
35.098	3.016	face
38.114	3.017	face
41.131	3.016	face
44.147	3.017	face
47.164	3.033	face
53.18	3.017	shape
56.197	3.016	shape
59.213	3.017	shape
62.23	3.016	shape
65.246	3.016	shape
68.262	3.034	shape
74.279	3.016	face
77.295	3.017	face
80.312	3.016	face
83.328	3.017	face
86.345	3.016	face
89.361	3.033	face
95.378	3.016	shape
98.394	3.017	shape
101.411	3.016	shape
104.427	3.016	shape
107.443	3.017	shape
110.46	3.033	shape
116.476	3.017	face
119.493	3.016	face
