onset	duration	trial_type
10.066	4.067	relational
14.133	4.183	relational
18.316	4.1	relational
22.416	4.033	relational
28.482	3.45	control
31.932	3.286	control
35.218	3.266	control
38.484	3.281	control
41.765	3.233	control
63.03	3.266	control
66.296	3.283	control
69.579	3.284	control
72.863	3.283	control
76.146	3.233	control
81.412	4.069	relational
85.481	4.065	relational
89.546	4.082	relational
93.628	4.033	relational
115.693	4.067	relational
119.76	4.083	relational
123.843	4.066	relational
127.909	4.033	relational
133.975	3.284	control
137.259	3.283	control
140.542	3.268	control
143.81	3.281	control
147.091	3.234	control
